ip,name
212.2.198.38,got it from https://public-dns.info/nameservers-all.txt
118.163.143.80,got it from https://public-dns.info/nameservers-all.txt
190.128.138.94,got it from https://public-dns.info/nameservers-all.txt
131.210.1.26,got it from https://public-dns.info/nameservers-all.txt
195.22.25.132,got it from https://public-dns.info/nameservers-all.txt
190.248.136.122,got it from https://public-dns.info/nameservers-all.txt
197.15.236.247,got it from https://public-dns.info/nameservers-all.txt
194.247.25.110,got it from https://public-dns.info/nameservers-all.txt
69.41.13.254,got it from https://public-dns.info/nameservers-all.txt
173.201.176.53,got it from https://public-dns.info/nameservers-all.txt
183.179.147.14,got it from https://public-dns.info/nameservers-all.txt
164.42.183.3,got it from https://public-dns.info/nameservers-all.txt
210.232.183.3,got it from https://public-dns.info/nameservers-all.txt
084.242.134.213,got it from https://public-dns.info/nameservers-all.txt
183.78.169.111,got it from https://public-dns.info/nameservers-all.txt
183.78.169.115,got it from https://public-dns.info/nameservers-all.txt
193.169.80.230,got it from https://public-dns.info/nameservers-all.txt
203.251.81.38,got it from https://public-dns.info/nameservers-all.txt
190.60.245.172,got it from https://public-dns.info/nameservers-all.txt
116.122.24.94,got it from https://public-dns.info/nameservers-all.txt
210.151.183.139,got it from https://public-dns.info/nameservers-all.txt
211.193.198.138,got it from https://public-dns.info/nameservers-all.txt
41.225.68.8,got it from https://public-dns.info/nameservers-all.txt
211.72.199.76,got it from https://public-dns.info/nameservers-all.txt
64.17.101.40,got it from https://public-dns.info/nameservers-all.txt
195.3.169.67,got it from https://public-dns.info/nameservers-all.txt
222.116.2.233,got it from https://public-dns.info/nameservers-all.txt
91.202.140.66,got it from https://public-dns.info/nameservers-all.txt
212.178.67.170,got it from https://public-dns.info/nameservers-all.txt
201.44.177.131,got it from https://public-dns.info/nameservers-all.txt
194.247.25.21,got it from https://public-dns.info/nameservers-all.txt
208.69.236.23,got it from https://public-dns.info/nameservers-all.txt
212.145.137.210,got it from https://public-dns.info/nameservers-all.txt
78.135.99.129,got it from https://public-dns.info/nameservers-all.txt
78.135.99.193,got it from https://public-dns.info/nameservers-all.txt
203.66.178.169,got it from https://public-dns.info/nameservers-all.txt
201.39.214.142,got it from https://public-dns.info/nameservers-all.txt
109.173.96.91,got it from https://public-dns.info/nameservers-all.txt
211.170.243.20,got it from https://public-dns.info/nameservers-all.txt
64.17.101.92,got it from https://public-dns.info/nameservers-all.txt
211.194.140.3,got it from https://public-dns.info/nameservers-all.txt
211.54.35.120,got it from https://public-dns.info/nameservers-all.txt
222.239.221.250,got it from https://public-dns.info/nameservers-all.txt
190.86.181.158,got it from https://public-dns.info/nameservers-all.txt
2.228.44.138,got it from https://public-dns.info/nameservers-all.txt
82.160.79.32,got it from https://public-dns.info/nameservers-all.txt
173.11.40.177,got it from https://public-dns.info/nameservers-all.txt
61.120.9.219,got it from https://public-dns.info/nameservers-all.txt
190.86.181.230,got it from https://public-dns.info/nameservers-all.txt
140.126.199.1,got it from https://public-dns.info/nameservers-all.txt
64.17.101.81,got it from https://public-dns.info/nameservers-all.txt
183.100.48.2,got it from https://public-dns.info/nameservers-all.txt
168.187.234.58,got it from https://public-dns.info/nameservers-all.txt
200.68.46.21,got it from https://public-dns.info/nameservers-all.txt
184.71.101.186,got it from https://public-dns.info/nameservers-all.txt
190.85.181.156,got it from https://public-dns.info/nameservers-all.txt
095.142.224.142,got it from https://public-dns.info/nameservers-all.txt
176.35.67.93,got it from https://public-dns.info/nameservers-all.txt
74.80.201.3,got it from https://public-dns.info/nameservers-all.txt
136.145.57.21,got it from https://public-dns.info/nameservers-all.txt
203.217.161.13,got it from https://public-dns.info/nameservers-all.txt
183.179.199.54,got it from https://public-dns.info/nameservers-all.txt
190.56.135.221,got it from https://public-dns.info/nameservers-all.txt
60.32.184.210,got it from https://public-dns.info/nameservers-all.txt
220.73.162.155,got it from https://public-dns.info/nameservers-all.txt
119.245.135.41,got it from https://public-dns.info/nameservers-all.txt
81.219.50.52,got it from https://public-dns.info/nameservers-all.txt
211.111.172.71,got it from https://public-dns.info/nameservers-all.txt
125.206.34.39,got it from https://public-dns.info/nameservers-all.txt
60.249.20.40,got it from https://public-dns.info/nameservers-all.txt
70.62.10.244,got it from https://public-dns.info/nameservers-all.txt
216.106.1.3,got it from https://public-dns.info/nameservers-all.txt
195.129.111.14,got it from https://public-dns.info/nameservers-all.txt
060.251.182.127,got it from https://public-dns.info/nameservers-all.txt
202.229.120.146,got it from https://public-dns.info/nameservers-all.txt
185.14.234.242,got it from https://public-dns.info/nameservers-all.txt
80.79.176.2,got it from https://public-dns.info/nameservers-all.txt
84.253.83.14,got it from https://public-dns.info/nameservers-all.txt
163.22.21.127,got it from https://public-dns.info/nameservers-all.txt
203.126.53.130,got it from https://public-dns.info/nameservers-all.txt
185.15.40.226,got it from https://public-dns.info/nameservers-all.txt
204.11.160.73,got it from https://public-dns.info/nameservers-all.txt
192.77.147.10,got it from https://public-dns.info/nameservers-all.txt
80.14.144.247,got it from https://public-dns.info/nameservers-all.txt
193.85.210.146,got it from https://public-dns.info/nameservers-all.txt
211.111.172.72,got it from https://public-dns.info/nameservers-all.txt
194.44.213.182,got it from https://public-dns.info/nameservers-all.txt
195.66.139.23,got it from https://public-dns.info/nameservers-all.txt
085.118.200.130,got it from https://public-dns.info/nameservers-all.txt
80.90.15.34,got it from https://public-dns.info/nameservers-all.txt
121.254.253.68,got it from https://public-dns.info/nameservers-all.txt
210.205.122.161,got it from https://public-dns.info/nameservers-all.txt
089.250.147.145,got it from https://public-dns.info/nameservers-all.txt
204.15.52.15,got it from https://public-dns.info/nameservers-all.txt
88.84.62.80,got it from https://public-dns.info/nameservers-all.txt
59.120.8.65,got it from https://public-dns.info/nameservers-all.txt
125.227.154.44,got it from https://public-dns.info/nameservers-all.txt
195.66.139.34,got it from https://public-dns.info/nameservers-all.txt
212.91.32.6,got it from https://public-dns.info/nameservers-all.txt
64.5.130.2,got it from https://public-dns.info/nameservers-all.txt
060.250.138.198,got it from https://public-dns.info/nameservers-all.txt
204.187.78.254,got it from https://public-dns.info/nameservers-all.txt
5.9.172.92,got it from https://public-dns.info/nameservers-all.txt
193.15.204.10,got it from https://public-dns.info/nameservers-all.txt
211.33.121.235,got it from https://public-dns.info/nameservers-all.txt
201.236.249.71,got it from https://public-dns.info/nameservers-all.txt
194.170.223.73,got it from https://public-dns.info/nameservers-all.txt
210.113.153.5,got it from https://public-dns.info/nameservers-all.txt
62.101.234.18,got it from https://public-dns.info/nameservers-all.txt
213.151.236.89,got it from https://public-dns.info/nameservers-all.txt
210.175.39.2,got it from https://public-dns.info/nameservers-all.txt
71.46.208.55,got it from https://public-dns.info/nameservers-all.txt
183.87.161.126,got it from https://public-dns.info/nameservers-all.txt
121.254.253.67,got it from https://public-dns.info/nameservers-all.txt
195.22.112.84,got it from https://public-dns.info/nameservers-all.txt
217.25.195.201,got it from https://public-dns.info/nameservers-all.txt
83.69.10.10,got it from https://public-dns.info/nameservers-all.txt
84.42.23.237,got it from https://public-dns.info/nameservers-all.txt
61.213.137.58,got it from https://public-dns.info/nameservers-all.txt
112.172.29.85,got it from https://public-dns.info/nameservers-all.txt
61.196.252.28,got it from https://public-dns.info/nameservers-all.txt
207.177.83.1,got it from https://public-dns.info/nameservers-all.txt
109.238.116.30,got it from https://public-dns.info/nameservers-all.txt
62.197.218.15,got it from https://public-dns.info/nameservers-all.txt
115.124.89.137,got it from https://public-dns.info/nameservers-all.txt
193.225.209.3,got it from https://public-dns.info/nameservers-all.txt
212.66.38.3,got it from https://public-dns.info/nameservers-all.txt
162.242.238.203,got it from https://public-dns.info/nameservers-all.txt
82.211.160.58,got it from https://public-dns.info/nameservers-all.txt
202.173.208.1,got it from https://public-dns.info/nameservers-all.txt
64.9.50.67,got it from https://public-dns.info/nameservers-all.txt
212.67.76.248,got it from https://public-dns.info/nameservers-all.txt
210.1.31.42,got it from https://public-dns.info/nameservers-all.txt
212.124.226.243,got it from https://public-dns.info/nameservers-all.txt
61.221.38.182,got it from https://public-dns.info/nameservers-all.txt
223.197.203.142,got it from https://public-dns.info/nameservers-all.txt
185.51.61.101,got it from https://public-dns.info/nameservers-all.txt
212.124.226.240,got it from https://public-dns.info/nameservers-all.txt
31.210.59.1,got it from https://public-dns.info/nameservers-all.txt
213.125.105.234,got it from https://public-dns.info/nameservers-all.txt
194.0.214.21,got it from https://public-dns.info/nameservers-all.txt
84.94.158.215,got it from https://public-dns.info/nameservers-all.txt
212.124.226.246,got it from https://public-dns.info/nameservers-all.txt
211.54.55.24,got it from https://public-dns.info/nameservers-all.txt
212.79.111.148,got it from https://public-dns.info/nameservers-all.txt
83.218.73.189,got it from https://public-dns.info/nameservers-all.txt
212.124.226.242,got it from https://public-dns.info/nameservers-all.txt
209.248.119.45,got it from https://public-dns.info/nameservers-all.txt
201.236.249.87,got it from https://public-dns.info/nameservers-all.txt
62.197.103.39,got it from https://public-dns.info/nameservers-all.txt
201.236.249.72,got it from https://public-dns.info/nameservers-all.txt
83.220.33.11,got it from https://public-dns.info/nameservers-all.txt
212.66.32.102,got it from https://public-dns.info/nameservers-all.txt
152.99.170.176,got it from https://public-dns.info/nameservers-all.txt
211.52.80.6,got it from https://public-dns.info/nameservers-all.txt
212.200.108.12,got it from https://public-dns.info/nameservers-all.txt
5.102.154.58,got it from https://public-dns.info/nameservers-all.txt
50.244.6.75,got it from https://public-dns.info/nameservers-all.txt
41.75.111.170,got it from https://public-dns.info/nameservers-all.txt
218.146.255.235,got it from https://public-dns.info/nameservers-all.txt
195.50.0.161,got it from https://public-dns.info/nameservers-all.txt
217.36.199.233,got it from https://public-dns.info/nameservers-all.txt
203.86.207.160,got it from https://public-dns.info/nameservers-all.txt
121.169.251.168,got it from https://public-dns.info/nameservers-all.txt
93.109.240.46,got it from https://public-dns.info/nameservers-all.txt
210.138.39.194,got it from https://public-dns.info/nameservers-all.txt
208.106.131.28,got it from https://public-dns.info/nameservers-all.txt
211.51.150.131,got it from https://public-dns.info/nameservers-all.txt
203.131.210.50,got it from https://public-dns.info/nameservers-all.txt
181.175.22.26,got it from https://public-dns.info/nameservers-all.txt
94.23.238.129,got it from https://public-dns.info/nameservers-all.txt
195.66.139.32,got it from https://public-dns.info/nameservers-all.txt
103.10.231.109,got it from https://public-dns.info/nameservers-all.txt
193.178.190.165,got it from https://public-dns.info/nameservers-all.txt
212.23.76.251,got it from https://public-dns.info/nameservers-all.txt
211.110.18.232,got it from https://public-dns.info/nameservers-all.txt
195.66.139.28,got it from https://public-dns.info/nameservers-all.txt
203.229.206.20,got it from https://public-dns.info/nameservers-all.txt
83.218.73.179,got it from https://public-dns.info/nameservers-all.txt
50.206.234.54,got it from https://public-dns.info/nameservers-all.txt
181.209.238.113,got it from https://public-dns.info/nameservers-all.txt
210.127.253.158,got it from https://public-dns.info/nameservers-all.txt
194.65.148.66,got it from https://public-dns.info/nameservers-all.txt
210.161.20.194,got it from https://public-dns.info/nameservers-all.txt
93.159.148.6,got it from https://public-dns.info/nameservers-all.txt
186.1.3.123,got it from https://public-dns.info/nameservers-all.txt
203.174.95.29,got it from https://public-dns.info/nameservers-all.txt
060.248.114.232,got it from https://public-dns.info/nameservers-all.txt
193.85.30.34,got it from https://public-dns.info/nameservers-all.txt
198.146.127.2,got it from https://public-dns.info/nameservers-all.txt
175.125.93.30,got it from https://public-dns.info/nameservers-all.txt
212.122.175.102,got it from https://public-dns.info/nameservers-all.txt
194.30.144.5,got it from https://public-dns.info/nameservers-all.txt
118.163.145.54,got it from https://public-dns.info/nameservers-all.txt
124.82.160.41,got it from https://public-dns.info/nameservers-all.txt
77.37.246.125,got it from https://public-dns.info/nameservers-all.txt
221.186.74.18,got it from https://public-dns.info/nameservers-all.txt
181.209.238.17,got it from https://public-dns.info/nameservers-all.txt
72.1.194.7,got it from https://public-dns.info/nameservers-all.txt
091.197.204.254,got it from https://public-dns.info/nameservers-all.txt
203.233.208.222,got it from https://public-dns.info/nameservers-all.txt
2.228.2.99,got it from https://public-dns.info/nameservers-all.txt
210.69.39.1,got it from https://public-dns.info/nameservers-all.txt
12.49.80.31,got it from https://public-dns.info/nameservers-all.txt
84.18.156.85,got it from https://public-dns.info/nameservers-all.txt
218.234.108.2,got it from https://public-dns.info/nameservers-all.txt
201.216.249.129,got it from https://public-dns.info/nameservers-all.txt
64.214.116.83,got it from https://public-dns.info/nameservers-all.txt
103.10.231.146,got it from https://public-dns.info/nameservers-all.txt
199.59.101.108,got it from https://public-dns.info/nameservers-all.txt
207.200.49.29,got it from https://public-dns.info/nameservers-all.txt
91.121.44.15,got it from https://public-dns.info/nameservers-all.txt
64.214.116.93,got it from https://public-dns.info/nameservers-all.txt
60.32.113.234,got it from https://public-dns.info/nameservers-all.txt
61.98.113.222,got it from https://public-dns.info/nameservers-all.txt
59.124.30.28,got it from https://public-dns.info/nameservers-all.txt
177.69.96.187,got it from https://public-dns.info/nameservers-all.txt
141.0.102.202,got it from https://public-dns.info/nameservers-all.txt
208.89.131.200,got it from https://public-dns.info/nameservers-all.txt
5.196.100.84,got it from https://public-dns.info/nameservers-all.txt
176.118.99.2,got it from https://public-dns.info/nameservers-all.txt
192.254.74.201,got it from https://public-dns.info/nameservers-all.txt
64.214.116.88,got it from https://public-dns.info/nameservers-all.txt
104.36.237.205,got it from https://public-dns.info/nameservers-all.txt
204.110.10.12,got it from https://public-dns.info/nameservers-all.txt
195.23.141.30,got it from https://public-dns.info/nameservers-all.txt
062.225.102.180,got it from https://public-dns.info/nameservers-all.txt
213.11.173.39,got it from https://public-dns.info/nameservers-all.txt
58.180.115.5,got it from https://public-dns.info/nameservers-all.txt
74.84.64.170,got it from https://public-dns.info/nameservers-all.txt
109.228.2.152,got it from https://public-dns.info/nameservers-all.txt
220.80.108.144,got it from https://public-dns.info/nameservers-all.txt
72.43.42.162,got it from https://public-dns.info/nameservers-all.txt
218.234.108.11,got it from https://public-dns.info/nameservers-all.txt
210.161.20.226,got it from https://public-dns.info/nameservers-all.txt
216.46.141.99,got it from https://public-dns.info/nameservers-all.txt
77.242.108.77,got it from https://public-dns.info/nameservers-all.txt
212.131.189.27,got it from https://public-dns.info/nameservers-all.txt
85.172.30.177,got it from https://public-dns.info/nameservers-all.txt
62.149.176.8,got it from https://public-dns.info/nameservers-all.txt
190.105.152.28,got it from https://public-dns.info/nameservers-all.txt
211.25.225.93,got it from https://public-dns.info/nameservers-all.txt
27.54.122.171,got it from https://public-dns.info/nameservers-all.txt
072.252.209.150,got it from https://public-dns.info/nameservers-all.txt
208.89.131.199,got it from https://public-dns.info/nameservers-all.txt
1.242.63.131,got it from https://public-dns.info/nameservers-all.txt
27.54.122.218,got it from https://public-dns.info/nameservers-all.txt
195.252.106.242,got it from https://public-dns.info/nameservers-all.txt
195.158.95.188,got it from https://public-dns.info/nameservers-all.txt
178.63.229.134,got it from https://public-dns.info/nameservers-all.txt
194.224.40.50,got it from https://public-dns.info/nameservers-all.txt
212.116.110.156,got it from https://public-dns.info/nameservers-all.txt
84.237.33.15,got it from https://public-dns.info/nameservers-all.txt
176.118.99.10,got it from https://public-dns.info/nameservers-all.txt
64.214.116.86,got it from https://public-dns.info/nameservers-all.txt
204.97.128.2,got it from https://public-dns.info/nameservers-all.txt
116.121.27.10,got it from https://public-dns.info/nameservers-all.txt
176.58.92.111,got it from https://public-dns.info/nameservers-all.txt
176.196.154.212,got it from https://public-dns.info/nameservers-all.txt
218.38.19.36,got it from https://public-dns.info/nameservers-all.txt
181.209.238.13,got it from https://public-dns.info/nameservers-all.txt
217.18.240.233,got it from https://public-dns.info/nameservers-all.txt
5.196.53.153,got it from https://public-dns.info/nameservers-all.txt
217.18.240.231,got it from https://public-dns.info/nameservers-all.txt
194.228.86.182,got it from https://public-dns.info/nameservers-all.txt
118.163.108.37,got it from https://public-dns.info/nameservers-all.txt
119.193.87.223,got it from https://public-dns.info/nameservers-all.txt
063.134.253.121,got it from https://public-dns.info/nameservers-all.txt
213.248.20.187,got it from https://public-dns.info/nameservers-all.txt
5.196.61.196,got it from https://public-dns.info/nameservers-all.txt
190.149.224.13,got it from https://public-dns.info/nameservers-all.txt
213.182.187.65,got it from https://public-dns.info/nameservers-all.txt
91.143.144.7,got it from https://public-dns.info/nameservers-all.txt
198.251.100.2,got it from https://public-dns.info/nameservers-all.txt
219.166.234.242,got it from https://public-dns.info/nameservers-all.txt
124.195.190.243,got it from https://public-dns.info/nameservers-all.txt
115.95.56.126,got it from https://public-dns.info/nameservers-all.txt
081.180.117.110,got it from https://public-dns.info/nameservers-all.txt
148.251.194.74,got it from https://public-dns.info/nameservers-all.txt
183.110.254.51,got it from https://public-dns.info/nameservers-all.txt
222.151.239.218,got it from https://public-dns.info/nameservers-all.txt
194.213.40.45,got it from https://public-dns.info/nameservers-all.txt
211.126.206.106,got it from https://public-dns.info/nameservers-all.txt
208.106.131.31,got it from https://public-dns.info/nameservers-all.txt
118.163.70.14,got it from https://public-dns.info/nameservers-all.txt
210.48.152.59,got it from https://public-dns.info/nameservers-all.txt
204.97.128.8,got it from https://public-dns.info/nameservers-all.txt
88.87.109.29,got it from https://public-dns.info/nameservers-all.txt
195.59.141.13,got it from https://public-dns.info/nameservers-all.txt
210.127.253.253,got it from https://public-dns.info/nameservers-all.txt
103.9.12.5,got it from https://public-dns.info/nameservers-all.txt
91.121.154.59,got it from https://public-dns.info/nameservers-all.txt
082.145.144.194,got it from https://public-dns.info/nameservers-all.txt
60.251.126.43,got it from https://public-dns.info/nameservers-all.txt
61.74.87.2,got it from https://public-dns.info/nameservers-all.txt
111.92.237.107,got it from https://public-dns.info/nameservers-all.txt
64.214.116.81,got it from https://public-dns.info/nameservers-all.txt
211.25.19.85,got it from https://public-dns.info/nameservers-all.txt
109.228.2.183,got it from https://public-dns.info/nameservers-all.txt
37.247.5.162,got it from https://public-dns.info/nameservers-all.txt
85.66.31.128,got it from https://public-dns.info/nameservers-all.txt
200.72.136.222,got it from https://public-dns.info/nameservers-all.txt
202.146.144.14,got it from https://public-dns.info/nameservers-all.txt
209.183.131.163,got it from https://public-dns.info/nameservers-all.txt
64.53.251.94,got it from https://public-dns.info/nameservers-all.txt
46.173.34.32,got it from https://public-dns.info/nameservers-all.txt
074.204.181.228,got it from https://public-dns.info/nameservers-all.txt
213.30.88.178,got it from https://public-dns.info/nameservers-all.txt
213.246.33.55,got it from https://public-dns.info/nameservers-all.txt
211.25.19.86,got it from https://public-dns.info/nameservers-all.txt
37.143.76.1,got it from https://public-dns.info/nameservers-all.txt
27.54.122.170,got it from https://public-dns.info/nameservers-all.txt
91.211.143.66,got it from https://public-dns.info/nameservers-all.txt
059.124.225.131,got it from https://public-dns.info/nameservers-all.txt
109.204.40.213,got it from https://public-dns.info/nameservers-all.txt
193.110.252.21,got it from https://public-dns.info/nameservers-all.txt
203.125.168.114,got it from https://public-dns.info/nameservers-all.txt
066.175.146.133,got it from https://public-dns.info/nameservers-all.txt
61.37.50.171,got it from https://public-dns.info/nameservers-all.txt
202.30.0.11,got it from https://public-dns.info/nameservers-all.txt
202.78.134.5,got it from https://public-dns.info/nameservers-all.txt
125.176.253.63,got it from https://public-dns.info/nameservers-all.txt
103.8.27.14,got it from https://public-dns.info/nameservers-all.txt
063.134.252.191,got it from https://public-dns.info/nameservers-all.txt
12.27.37.150,got it from https://public-dns.info/nameservers-all.txt
133.95.113.205,got it from https://public-dns.info/nameservers-all.txt
059.125.224.167,got it from https://public-dns.info/nameservers-all.txt
194.146.230.30,got it from https://public-dns.info/nameservers-all.txt
61.111.22.2,got it from https://public-dns.info/nameservers-all.txt
203.197.88.25,got it from https://public-dns.info/nameservers-all.txt
37.187.75.107,got it from https://public-dns.info/nameservers-all.txt
212.254.6.195,got it from https://public-dns.info/nameservers-all.txt
75.103.118.24,got it from https://public-dns.info/nameservers-all.txt
188.64.218.46,got it from https://public-dns.info/nameservers-all.txt
190.149.223.105,got it from https://public-dns.info/nameservers-all.txt
62.23.52.222,got it from https://public-dns.info/nameservers-all.txt
91.239.143.20,got it from https://public-dns.info/nameservers-all.txt
221.116.94.44,got it from https://public-dns.info/nameservers-all.txt
204.186.80.193,got it from https://public-dns.info/nameservers-all.txt
202.29.172.153,got it from https://public-dns.info/nameservers-all.txt
91.147.208.4,got it from https://public-dns.info/nameservers-all.txt
180.43.135.26,got it from https://public-dns.info/nameservers-all.txt
212.34.231.10,got it from https://public-dns.info/nameservers-all.txt
65.39.166.198,got it from https://public-dns.info/nameservers-all.txt
203.73.253.1,got it from https://public-dns.info/nameservers-all.txt
196.203.192.183,got it from https://public-dns.info/nameservers-all.txt
060.251.180.112,got it from https://public-dns.info/nameservers-all.txt
212.174.229.49,got it from https://public-dns.info/nameservers-all.txt
182.73.227.29,got it from https://public-dns.info/nameservers-all.txt
210.105.9.33,got it from https://public-dns.info/nameservers-all.txt
116.12.196.145,got it from https://public-dns.info/nameservers-all.txt
213.3.23.85,got it from https://public-dns.info/nameservers-all.txt
42.99.139.19,got it from https://public-dns.info/nameservers-all.txt
61.75.86.81,got it from https://public-dns.info/nameservers-all.txt
065.103.162.125,got it from https://public-dns.info/nameservers-all.txt
203.251.224.131,got it from https://public-dns.info/nameservers-all.txt
204.114.1.71,got it from https://public-dns.info/nameservers-all.txt
208.73.176.3,got it from https://public-dns.info/nameservers-all.txt
219.117.235.27,got it from https://public-dns.info/nameservers-all.txt
46.105.98.219,got it from https://public-dns.info/nameservers-all.txt
005.153.122.103,got it from https://public-dns.info/nameservers-all.txt
083.142.192.105,got it from https://public-dns.info/nameservers-all.txt
61.78.125.251,got it from https://public-dns.info/nameservers-all.txt
188.64.218.44,got it from https://public-dns.info/nameservers-all.txt
83.174.232.18,got it from https://public-dns.info/nameservers-all.txt
178.222.248.103,got it from https://public-dns.info/nameservers-all.txt
207.154.29.134,got it from https://public-dns.info/nameservers-all.txt
61.91.22.72,got it from https://public-dns.info/nameservers-all.txt
84.94.158.210,got it from https://public-dns.info/nameservers-all.txt
91.236.5.211,got it from https://public-dns.info/nameservers-all.txt
213.74.5.206,got it from https://public-dns.info/nameservers-all.txt
109.228.2.230,got it from https://public-dns.info/nameservers-all.txt
76.79.198.86,got it from https://public-dns.info/nameservers-all.txt
093.181.224.243,got it from https://public-dns.info/nameservers-all.txt
173.15.1.177,got it from https://public-dns.info/nameservers-all.txt
194.135.230.86,got it from https://public-dns.info/nameservers-all.txt
200.231.135.1,got it from https://public-dns.info/nameservers-all.txt
195.158.95.189,got it from https://public-dns.info/nameservers-all.txt
211.214.160.228,got it from https://public-dns.info/nameservers-all.txt
94.94.89.38,got it from https://public-dns.info/nameservers-all.txt
41.161.89.234,got it from https://public-dns.info/nameservers-all.txt
60.54.157.217,got it from https://public-dns.info/nameservers-all.txt
91.135.144.94,got it from https://public-dns.info/nameservers-all.txt
213.74.5.202,got it from https://public-dns.info/nameservers-all.txt
203.197.88.33,got it from https://public-dns.info/nameservers-all.txt
94.200.27.186,got it from https://public-dns.info/nameservers-all.txt
012.226.218.130,got it from https://public-dns.info/nameservers-all.txt
198.24.10.91,got it from https://public-dns.info/nameservers-all.txt
201.87.219.232,got it from https://public-dns.info/nameservers-all.txt
217.128.54.100,got it from https://public-dns.info/nameservers-all.txt
211.220.194.39,got it from https://public-dns.info/nameservers-all.txt
201.166.162.206,got it from https://public-dns.info/nameservers-all.txt
199.15.131.51,got it from https://public-dns.info/nameservers-all.txt
80.78.65.186,got it from https://public-dns.info/nameservers-all.txt
60.249.23.230,got it from https://public-dns.info/nameservers-all.txt
123.108.176.3,got it from https://public-dns.info/nameservers-all.txt
204.114.1.70,got it from https://public-dns.info/nameservers-all.txt
080.233.234.136,got it from https://public-dns.info/nameservers-all.txt
84.94.158.213,got it from https://public-dns.info/nameservers-all.txt
202.0.155.40,got it from https://public-dns.info/nameservers-all.txt
84.94.158.212,got it from https://public-dns.info/nameservers-all.txt
210.60.160.5,got it from https://public-dns.info/nameservers-all.txt
014.141.108.218,got it from https://public-dns.info/nameservers-all.txt
201.166.162.213,got it from https://public-dns.info/nameservers-all.txt
223.255.139.181,got it from https://public-dns.info/nameservers-all.txt
110.77.150.75,got it from https://public-dns.info/nameservers-all.txt
182.93.18.83,got it from https://public-dns.info/nameservers-all.txt
066.119.188.199,got it from https://public-dns.info/nameservers-all.txt
121.152.198.92,got it from https://public-dns.info/nameservers-all.txt
92.241.15.116,got it from https://public-dns.info/nameservers-all.txt
088.208.210.185,got it from https://public-dns.info/nameservers-all.txt
196.203.149.7,got it from https://public-dns.info/nameservers-all.txt
82.138.44.221,got it from https://public-dns.info/nameservers-all.txt
213.74.5.205,got it from https://public-dns.info/nameservers-all.txt
211.174.161.3,got it from https://public-dns.info/nameservers-all.txt
123.108.176.2,got it from https://public-dns.info/nameservers-all.txt
212.39.121.66,got it from https://public-dns.info/nameservers-all.txt
202.168.252.94,got it from https://public-dns.info/nameservers-all.txt
211.234.122.38,got it from https://public-dns.info/nameservers-all.txt
104.131.163.103,got it from https://public-dns.info/nameservers-all.txt
37.205.73.34,got it from https://public-dns.info/nameservers-all.txt
202.4.188.227,got it from https://public-dns.info/nameservers-all.txt
58.72.252.65,got it from https://public-dns.info/nameservers-all.txt
031.168.224.100,got it from https://public-dns.info/nameservers-all.txt
202.21.158.41,got it from https://public-dns.info/nameservers-all.txt
95.52.240.1,got it from https://public-dns.info/nameservers-all.txt
188.94.224.209,got it from https://public-dns.info/nameservers-all.txt
123.30.176.242,got it from https://public-dns.info/nameservers-all.txt
12.9.104.12,got it from https://public-dns.info/nameservers-all.txt
149.91.3.151,got it from https://public-dns.info/nameservers-all.txt
210.242.162.116,got it from https://public-dns.info/nameservers-all.txt
130.255.124.37,got it from https://public-dns.info/nameservers-all.txt
193.9.242.98,got it from https://public-dns.info/nameservers-all.txt
95.48.71.12,got it from https://public-dns.info/nameservers-all.txt
86.53.26.153,got it from https://public-dns.info/nameservers-all.txt
201.245.172.130,got it from https://public-dns.info/nameservers-all.txt
78.29.15.93,got it from https://public-dns.info/nameservers-all.txt
109.7.9.131,got it from https://public-dns.info/nameservers-all.txt
211.129.195.63,got it from https://public-dns.info/nameservers-all.txt
130.68.20.112,got it from https://public-dns.info/nameservers-all.txt
216.120.131.36,got it from https://public-dns.info/nameservers-all.txt
193.15.29.240,got it from https://public-dns.info/nameservers-all.txt
176.192.38.46,got it from https://public-dns.info/nameservers-all.txt
195.235.225.10,got it from https://public-dns.info/nameservers-all.txt
201.166.162.210,got it from https://public-dns.info/nameservers-all.txt
80.14.48.75,got it from https://public-dns.info/nameservers-all.txt
77.120.106.14,got it from https://public-dns.info/nameservers-all.txt
86.105.88.49,got it from https://public-dns.info/nameservers-all.txt
203.150.230.15,got it from https://public-dns.info/nameservers-all.txt
77.88.106.90,got it from https://public-dns.info/nameservers-all.txt
222.106.68.34,got it from https://public-dns.info/nameservers-all.txt
212.0.160.26,got it from https://public-dns.info/nameservers-all.txt
193.9.240.62,got it from https://public-dns.info/nameservers-all.txt
41.227.62.219,got it from https://public-dns.info/nameservers-all.txt
82.138.44.222,got it from https://public-dns.info/nameservers-all.txt
119.199.251.7,got it from https://public-dns.info/nameservers-all.txt
217.7.71.203,got it from https://public-dns.info/nameservers-all.txt
130.255.124.2,got it from https://public-dns.info/nameservers-all.txt
125.132.210.128,got it from https://public-dns.info/nameservers-all.txt
195.234.236.33,got it from https://public-dns.info/nameservers-all.txt
84.42.29.221,got it from https://public-dns.info/nameservers-all.txt
149.91.3.152,got it from https://public-dns.info/nameservers-all.txt
202.158.49.188,got it from https://public-dns.info/nameservers-all.txt
75.103.118.19,got it from https://public-dns.info/nameservers-all.txt
92.247.15.166,got it from https://public-dns.info/nameservers-all.txt
190.54.38.74,got it from https://public-dns.info/nameservers-all.txt
